	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14 
7368	0.013334	0.013334	0.224084	0.013334	0.013334	0.013334	0.013334	0.013334	0.602577	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334
7369	0.182500	0.310108	0.002084	0.112263	0.217112	0.002084	0.002084	0.002084	0.069654	0.036302	0.055389	0.002084	0.002084	0.002084	0.002084
7370	0.002381	0.002381	0.190295	0.103232	0.002381	0.002381	0.002381	0.002381	0.002381	0.049588	0.002381	0.438806	0.002381	0.002381	0.194266
7371	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.844442	0.011111
7372	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.964101	0.002564	0.002564	0.002564
7373	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.436173	0.390486	0.013334
7374	0.915147	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
7375	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.933330	0.004762	0.004762
7376	0.011112	0.011112	0.177771	0.011112	0.011112	0.011112	0.011112	0.504134	0.011112	0.011112	0.184749	0.011112	0.011112	0.011112	0.011112
7377	0.002565	0.128865	0.002565	0.002565	0.186704	0.002565	0.134760	0.376773	0.002565	0.002565	0.147251	0.002565	0.002565	0.002565	0.002565
7378	0.011111	0.011111	0.011111	0.344447	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.511108	0.011111
7379	0.002084	0.036359	0.002084	0.002084	0.002084	0.002084	0.002084	0.002084	0.002084	0.002084	0.002084	0.936555	0.002084	0.002084	0.002084
7380	0.016667	0.434401	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.348930	0.016667	0.016667	0.016667	0.016667	0.016667
7381	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167	0.659147	0.004167	0.004167	0.286680	0.004167	0.004167	0.004167	0.004167
7382	0.002084	0.002084	0.002084	0.002084	0.456966	0.002084	0.002084	0.002084	0.002084	0.002084	0.145301	0.324876	0.002084	0.049936	0.002084
7383	0.008333	0.008333	0.008333	0.435185	0.008333	0.133334	0.008333	0.008333	0.008333	0.133330	0.008333	0.008333	0.008333	0.206484	0.008333
7384	0.003334	0.003334	0.449040	0.171628	0.339324	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334
7385	0.005128	0.220556	0.005128	0.005128	0.005128	0.005128	0.005128	0.712775	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128
7386	0.003704	0.314880	0.003704	0.003704	0.003704	0.003704	0.003704	0.573642	0.003704	0.003704	0.067030	0.003704	0.003704	0.003704	0.003704
7387	0.006061	0.006061	0.006061	0.580086	0.006061	0.006061	0.006061	0.224417	0.006061	0.006061	0.006061	0.006061	0.006061	0.122767	0.006061
7388	0.002381	0.002381	0.002381	0.002381	0.803377	0.002381	0.002381	0.002381	0.002381	0.002381	0.002381	0.165666	0.002381	0.002381	0.002381
7390	0.002381	0.002381	0.002381	0.002381	0.002381	0.072552	0.002381	0.696483	0.002381	0.002381	0.202390	0.002381	0.002381	0.002381	0.002381
7391	0.007408	0.399002	0.007408	0.007408	0.007408	0.007408	0.007408	0.215153	0.007408	0.296953	0.007408	0.007408	0.007408	0.007408	0.007408
7392	0.002565	0.002565	0.111757	0.002565	0.433477	0.002565	0.002565	0.222551	0.002565	0.002565	0.204003	0.002565	0.002565	0.002565	0.002565
7393	0.003175	0.109254	0.095774	0.003175	0.003175	0.003175	0.267518	0.003175	0.003175	0.003175	0.003175	0.492528	0.003175	0.003175	0.003175
7394	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688888	0.022222
7395	0.003509	0.003509	0.276698	0.003509	0.003509	0.003509	0.328210	0.003509	0.273351	0.003509	0.003509	0.003509	0.083140	0.003509	0.003509
7396	0.003175	0.003175	0.003175	0.003175	0.656914	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.301807	0.003175	0.003175	0.003175
7397	0.003175	0.003175	0.003175	0.051644	0.433559	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.476699	0.003175	0.003175
7398	0.013333	0.227404	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.599262	0.013333
7399	0.009524	0.009524	0.009524	0.723804	0.009524	0.009524	0.009524	0.009524	0.009524	0.152382	0.009524	0.009524	0.009524	0.009524	0.009524
7400	0.022223	0.022223	0.419549	0.022223	0.022223	0.291548	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223
7401	0.001905	0.001905	0.001905	0.001905	0.620256	0.001905	0.001905	0.001905	0.001905	0.001905	0.001905	0.324165	0.001905	0.032721	0.001905
7402	0.013334	0.213306	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.613353	0.013334	0.013334	0.013334	0.013334	0.013334
7403	0.011112	0.011112	0.011112	0.011112	0.011112	0.177749	0.209794	0.011112	0.011112	0.479117	0.011112	0.011112	0.011112	0.011112	0.011112
7404	0.016668	0.016668	0.016669	0.016668	0.016668	0.016668	0.377812	0.016668	0.016668	0.016668	0.016668	0.016668	0.016668	0.405499	0.016668
7405	0.006667	0.006667	0.006667	0.006667	0.006667	0.358681	0.006667	0.006667	0.115151	0.446160	0.006667	0.006667	0.006667	0.006667	0.006667
7406	0.413312	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.413346	0.013334
7407	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.955550	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175
7408	0.008334	0.008334	0.008334	0.883324	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
7409	0.033334	0.533323	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334
7410	0.008334	0.008334	0.008334	0.008334	0.569392	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.322266	0.008334	0.008334	0.008334
7411	0.006667	0.006667	0.667172	0.006667	0.006667	0.006667	0.186078	0.006667	0.006667	0.006667	0.066748	0.006667	0.006667	0.006667	0.006667
7412	0.002222	0.002222	0.002222	0.144405	0.571372	0.002222	0.002222	0.002222	0.002222	0.036797	0.002222	0.222979	0.002222	0.002222	0.002222
7413	0.008334	0.008334	0.190007	0.008334	0.530834	0.179152	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
7414	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.962666	0.002667	0.002667	0.002667
7415	0.003704	0.003704	0.003704	0.285897	0.482305	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.187351	0.003704	0.003704
7416	0.002564	0.002564	0.048515	0.132923	0.377690	0.002564	0.165198	0.002564	0.002565	0.002564	0.002564	0.250029	0.002564	0.002564	0.002564
7417	0.008334	0.008334	0.008334	0.883328	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
7418	0.007408	0.007408	0.007408	0.789097	0.007408	0.007408	0.007408	0.007408	0.114605	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
7419	0.533333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
7420	0.004167	0.088299	0.004167	0.154969	0.004167	0.004167	0.496041	0.004167	0.124267	0.094756	0.004167	0.004167	0.004167	0.004167	0.004167
7421	0.013334	0.013334	0.013334	0.013334	0.013334	0.221986	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.604673	0.013334	0.013334
7422	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.945096	0.003922	0.003922	0.003922
7423	0.005128	0.005128	0.640040	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.293291	0.005128	0.005128	0.005128	0.005128	0.005128
7425	0.006061	0.681668	0.006061	0.130641	0.006061	0.006061	0.006061	0.006061	0.006061	0.114962	0.006061	0.006061	0.006061	0.006061	0.006061
7426	0.004762	0.004762	0.004762	0.099480	0.004762	0.004762	0.392331	0.004762	0.004762	0.004762	0.004762	0.358628	0.004762	0.097175	0.004762
7427	0.004167	0.004167	0.207563	0.004167	0.004167	0.004167	0.004167	0.004167	0.258554	0.004167	0.004167	0.004167	0.427552	0.060495	0.004167
7428	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.533331	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334
7429	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.533330	0.033334
7430	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667
7431	0.016667	0.016667	0.016667	0.016667	0.016667	0.266665	0.016667	0.016667	0.016667	0.516663	0.016667	0.016667	0.016667	0.016667	0.016667
7432	0.022223	0.355547	0.355549	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223
7433	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688885	0.022222	0.022222	0.022222	0.022222	0.022222
7434	0.003031	0.495419	0.183296	0.003031	0.003031	0.003031	0.003031	0.163193	0.003031	0.003031	0.124754	0.003031	0.003031	0.003031	0.003031
7435	0.003704	0.003704	0.003704	0.003704	0.605475	0.135003	0.003704	0.215071	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704
7436	0.003030	0.003030	0.003030	0.003030	0.003030	0.331521	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030	0.629083	0.003030	0.003030
7437	0.009524	0.501359	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.374828	0.009524
7438	0.007407	0.007407	0.007407	0.121957	0.007407	0.007407	0.007407	0.781746	0.007407	0.007407	0.007407	0.007407	0.007407	0.007407	0.007407
7439	0.009524	0.009524	0.009524	0.216323	0.009524	0.009524	0.009524	0.009524	0.009524	0.659866	0.009524	0.009524	0.009524	0.009524	0.009524
7440	0.003031	0.225942	0.003031	0.081411	0.003031	0.003031	0.003031	0.561835	0.097475	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031
7441	0.103826	0.001961	0.001961	0.001961	0.720085	0.129607	0.001961	0.001961	0.001961	0.001961	0.001961	0.001961	0.001961	0.024913	0.001961
7442	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.280064	0.006061	0.006061	0.006061	0.641143	0.006061	0.006061
7443	0.003031	0.294331	0.003031	0.003031	0.003031	0.269606	0.003031	0.185188	0.003031	0.101993	0.118578	0.003031	0.003031	0.003031	0.003031
7444	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
7445	0.006061	0.515951	0.006061	0.106892	0.006061	0.095050	0.006061	0.104787	0.006061	0.006061	0.006061	0.006061	0.116711	0.006061	0.006061
7446	0.176067	0.003031	0.003031	0.177784	0.003031	0.003031	0.076424	0.003031	0.208928	0.003031	0.330488	0.003031	0.003031	0.003031	0.003031
7447	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688888	0.022222
7448	0.002778	0.055245	0.002778	0.002778	0.002778	0.002778	0.544485	0.002778	0.002778	0.002778	0.002778	0.366933	0.002778	0.002778	0.002778
7449	0.009524	0.009524	0.674907	0.009524	0.009524	0.009524	0.201278	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
7450	0.002222	0.002222	0.002222	0.002222	0.452030	0.002222	0.002222	0.044804	0.002222	0.002222	0.002222	0.312148	0.060288	0.002222	0.108506
7451	0.002083	0.002083	0.002083	0.002083	0.653237	0.002083	0.002083	0.002083	0.002083	0.002083	0.002083	0.319678	0.002083	0.002083	0.002083
7452	0.366633	0.004762	0.004762	0.432427	0.004762	0.004762	0.004762	0.143794	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
7453	0.004445	0.004445	0.004445	0.004445	0.670548	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.271671	0.004445	0.004445	0.004445
7454	0.003176	0.003176	0.003176	0.003176	0.003176	0.003176	0.054211	0.470540	0.003176	0.223429	0.107362	0.003176	0.003176	0.003176	0.112698
7455	0.003704	0.429700	0.003704	0.003704	0.122081	0.003704	0.003704	0.003704	0.003704	0.059263	0.003704	0.348211	0.003704	0.003704	0.003704
7456	0.002084	0.002084	0.064968	0.002084	0.448153	0.002084	0.002084	0.002084	0.002084	0.002084	0.461873	0.002084	0.002084	0.002084	0.002084
7457	0.250581	0.003175	0.003175	0.003175	0.461751	0.249569	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175
7458	0.005128	0.280349	0.005128	0.005128	0.005129	0.005128	0.005128	0.469772	0.005128	0.005128	0.188337	0.005129	0.005128	0.005129	0.005128
7459	0.001710	0.001710	0.001710	0.001710	0.001710	0.001710	0.001710	0.001710	0.001710	0.001710	0.001710	0.976066	0.001710	0.001710	0.001710
7460	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.866665	0.009524
7461	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.813332	0.013333
7462	0.480382	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.432946	0.006667	0.006667
7463	0.003509	0.003509	0.003509	0.068292	0.003509	0.003509	0.003509	0.159394	0.003509	0.572294	0.161418	0.003509	0.003509	0.003509	0.003509
7464	0.193286	0.005128	0.005128	0.005128	0.257339	0.005128	0.157615	0.005128	0.005128	0.005128	0.005128	0.335347	0.005128	0.005128	0.005128
7465	0.008334	0.135272	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.311757	0.008334	0.008334	0.008334	0.452958	0.008334
7466	0.004763	0.004763	0.004763	0.178098	0.004763	0.004763	0.138831	0.004763	0.004763	0.004763	0.004763	0.004763	0.625917	0.004763	0.004763
7467	0.002564	0.084420	0.002564	0.002564	0.002564	0.002564	0.740298	0.002564	0.002564	0.002564	0.002564	0.144510	0.002564	0.002564	0.002564
7468	0.003922	0.200156	0.003922	0.453033	0.003922	0.239231	0.003922	0.003922	0.003922	0.003922	0.064438	0.003922	0.003922	0.003922	0.003922
7469	0.033333	0.533331	0.033333	0.033334	0.033333	0.033333	0.033333	0.033333	0.033334	0.033333	0.033333	0.033334	0.033333	0.033334	0.033334
7470	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.922221	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
7471	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.327509	0.006667	0.006667	0.006667	0.006667	0.006667	0.585822	0.006667
7472	0.013334	0.613316	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.213341	0.013334	0.013334	0.013334	0.013334	0.013334
7473	0.013334	0.491473	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.335187	0.013334
7474	0.016667	0.766665	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
7475	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.813331	0.013333
7476	0.106625	0.170571	0.006667	0.106674	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.542792	0.006667
7477	0.002899	0.147625	0.002899	0.002899	0.299188	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.518398	0.002899	0.002899	0.002899
7478	0.002469	0.002469	0.002469	0.002469	0.795919	0.002469	0.002469	0.002469	0.002469	0.002469	0.002469	0.171979	0.002469	0.002469	0.002469
7480	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
7481	0.016668	0.016668	0.016668	0.016667	0.016668	0.016668	0.016668	0.016668	0.016667	0.016668	0.016667	0.332845	0.016668	0.450477	0.016668
7482	0.008334	0.575919	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.124200	0.008334	0.008334	0.199876
7483	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.423807	0.022223	0.022223	0.022223	0.022223	0.022223	0.287299	0.022223
7484	0.002899	0.002899	0.002899	0.002899	0.126007	0.336488	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.502719	0.002899	0.002899
7485	0.239619	0.006061	0.006061	0.006061	0.006061	0.006061	0.469726	0.006061	0.006061	0.217921	0.006061	0.006061	0.006061	0.006061	0.006061
7486	0.005556	0.005556	0.005556	0.356182	0.005556	0.005556	0.455329	0.005556	0.005556	0.005556	0.121818	0.005556	0.005556	0.005556	0.005556
7487	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.844443	0.011111
7488	0.004763	0.004763	0.004763	0.534425	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.079644	0.004763	0.004763	0.328776	0.004763
7489	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533333	0.033333	0.033333	0.033333	0.033333	0.033333
7490	0.006668	0.223667	0.006668	0.006668	0.006668	0.006668	0.006668	0.006668	0.006668	0.302759	0.148450	0.006668	0.251782	0.006668	0.006668
7491	0.511132	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.344413	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112
7492	0.002151	0.069447	0.035337	0.039854	0.438852	0.002151	0.002151	0.075918	0.161615	0.002151	0.002151	0.002151	0.161768	0.002151	0.002151
7493	0.007408	0.303594	0.007408	0.448259	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.159257	0.007408
7494	0.333478	0.003509	0.145162	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.479252	0.003509	0.003509
7495	0.004168	0.279872	0.004168	0.269737	0.109739	0.004168	0.105210	0.004168	0.004168	0.098603	0.004168	0.004168	0.004168	0.099329	0.004168
7496	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.781481	0.004762	0.004762	0.156612	0.004762	0.004762	0.004762	0.004762
7497	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.964101	0.002564	0.002564	0.002564
7498	0.003031	0.003031	0.003031	0.003031	0.767946	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.192656
7500	0.033334	0.033334	0.533323	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334
7501	0.094557	0.003334	0.003334	0.003334	0.196899	0.003334	0.003334	0.003334	0.068065	0.003334	0.003334	0.603809	0.003334	0.003334	0.003334
7502	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.225837	0.251437	0.106339	0.004763	0.004763	0.363997	0.004763
7503	0.003509	0.003509	0.003509	0.003509	0.366110	0.003509	0.003509	0.003509	0.003509	0.003509	0.407909	0.183871	0.003509	0.003509	0.003509
7504	0.009525	0.290538	0.009526	0.009526	0.009526	0.009526	0.009526	0.417591	0.009525	0.009525	0.009525	0.177564	0.009525	0.009525	0.009525
7505	0.013335	0.413122	0.013335	0.213509	0.013335	0.013335	0.013335	0.013335	0.013335	0.213352	0.013335	0.013335	0.013335	0.013335	0.013335
7506	0.003031	0.003031	0.205630	0.003031	0.101370	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.656632	0.003031	0.003031	0.003031
7507	0.002899	0.002899	0.002899	0.182529	0.002899	0.002899	0.256466	0.352876	0.002899	0.002899	0.114408	0.002899	0.002899	0.002899	0.064733
7508	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.961110	0.002778	0.002778	0.002778
7509	0.009528	0.009528	0.009528	0.162612	0.009528	0.009528	0.009528	0.009528	0.153498	0.009528	0.009528	0.009528	0.009528	0.426632	0.152448
7510	0.005556	0.005556	0.005556	0.005556	0.262772	0.005556	0.005556	0.005556	0.310849	0.005556	0.005556	0.005556	0.359705	0.005556	0.005556
7511	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.139922	0.003175	0.437637	0.185194	0.202321
7512	0.003030	0.003030	0.003030	0.251965	0.003030	0.003030	0.003030	0.616365	0.095304	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030
7513	0.007409	0.007409	0.007409	0.128916	0.007409	0.007409	0.656794	0.007409	0.007409	0.007409	0.007409	0.007409	0.125378	0.007409	0.007409
7514	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.804480	0.004445	0.004445	0.137737	0.004445	0.004445	0.004445	0.004445
7515	0.002780	0.002780	0.113038	0.002780	0.570234	0.002780	0.002780	0.067800	0.002780	0.002780	0.002780	0.218349	0.002780	0.002780	0.002780
7516	0.003031	0.084219	0.003031	0.386077	0.003031	0.003031	0.222727	0.003031	0.003031	0.003031	0.003031	0.273636	0.003031	0.003031	0.003031
7517	0.002151	0.002151	0.114236	0.002151	0.535138	0.002151	0.002151	0.080653	0.002151	0.002151	0.246312	0.002151	0.002151	0.002151	0.002151
7518	0.004762	0.004762	0.004762	0.528480	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.409614	0.004762
7519	0.004445	0.322939	0.445975	0.004445	0.004445	0.004445	0.080882	0.004445	0.004445	0.004445	0.101308	0.004445	0.004445	0.004445	0.004445
7520	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.813332	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333
7521	0.002469	0.002469	0.361142	0.002469	0.002469	0.002469	0.065790	0.002469	0.002469	0.002469	0.002469	0.342389	0.002469	0.002469	0.203515
7522	0.011111	0.011111	0.011111	0.361715	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.493839	0.011111
7523	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688887	0.022222
7524	0.003509	0.092938	0.003509	0.003509	0.326473	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.538481	0.003509	0.003509	0.003509
7525	0.005129	0.005129	0.005129	0.173859	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.759460	0.005129	0.005129
7526	0.130567	0.006062	0.006062	0.338214	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.458480	0.006062	0.006062
7527	0.122052	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.116251	0.006667	0.215815	0.006667	0.006667	0.472541	0.006667
7528	0.003334	0.003334	0.003334	0.303397	0.653264	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334
7529	0.474001	0.369581	0.005129	0.005129	0.005129	0.005129	0.005129	0.094872	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129
7530	0.003175	0.003175	0.240646	0.003175	0.003175	0.121646	0.064887	0.060059	0.003175	0.003175	0.481007	0.003175	0.003175	0.003175	0.003175
7531	0.237642	0.004763	0.004763	0.431329	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.273875	0.004763
7532	0.006062	0.006062	0.397558	0.523632	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062
7533	0.002667	0.002667	0.002667	0.002667	0.486945	0.002667	0.002667	0.478387	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667
7535	0.033334	0.033334	0.033334	0.033333	0.033333	0.033333	0.033334	0.033334	0.033334	0.033334	0.033334	0.033333	0.033334	0.533331	0.033334
7536	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688886	0.022222
7537	0.063920	0.188038	0.003922	0.428681	0.003922	0.003922	0.104957	0.003922	0.003922	0.003922	0.063848	0.003922	0.003922	0.115256	0.003922
7538	0.016667	0.266663	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.266667	0.016667	0.016667	0.016667	0.266667
7539	0.099718	0.003031	0.003031	0.003031	0.211373	0.307609	0.057842	0.003031	0.003031	0.053597	0.003031	0.242581	0.003031	0.003031	0.003031
7540	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.366609	0.013334	0.013334	0.013334	0.460050	0.013334
7541	0.005556	0.305905	0.005556	0.005556	0.005556	0.005556	0.192207	0.005556	0.005556	0.435219	0.005556	0.005556	0.005556	0.005556	0.005556
7542	0.004445	0.004445	0.004445	0.258441	0.004445	0.071941	0.095520	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.525199	0.004445
7543	0.009524	0.542499	0.009524	0.333690	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
7544	0.001710	0.116561	0.001710	0.001710	0.125382	0.091723	0.001710	0.001710	0.001710	0.001710	0.034163	0.615072	0.001710	0.001710	0.001710
7545	0.005556	0.387171	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.263836	0.282325	0.005556
7546	0.003175	0.148280	0.003175	0.003175	0.327936	0.208120	0.003175	0.003175	0.003175	0.003175	0.003175	0.280742	0.003175	0.003175	0.003175
7547	0.006667	0.006667	0.006667	0.006667	0.621407	0.006667	0.006667	0.175730	0.006667	0.122861	0.006667	0.006667	0.006667	0.006667	0.006667
7548	0.006061	0.349383	0.006061	0.369949	0.207931	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
7549	0.004167	0.004167	0.378035	0.004167	0.423494	0.004167	0.004167	0.004167	0.148468	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167
7550	0.016667	0.245070	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.217985	0.336937	0.016667	0.016667
7551	0.004167	0.405869	0.004167	0.004167	0.004167	0.316676	0.004167	0.004167	0.004167	0.004167	0.004167	0.227451	0.004167	0.004167	0.004167
