	dominant_topic	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
5667	16	0.007065	0.005715	0.004800	0.004137	0.003635	0.003242	0.002925	0.002665	0.002447	0.002263	0.002104	0.001966	0.001845	0.260035	0.001642	0.001557	0.690546	0.001411
5668	15	0.013426	0.010861	0.009121	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.460051	0.445703	0.002680
5669	2	0.022393	0.018099	0.513487	0.013101	0.011511	0.010266	0.009264	0.008440	0.175844	0.174077	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
5670	0	0.358738	0.009873	0.008292	0.007146	0.006279	0.005600	0.005053	0.004604	0.004228	0.003908	0.003634	0.003396	0.003187	0.295391	0.002837	0.002690	0.272708	0.002437
5671	16	0.008399	0.083593	0.005701	0.004913	0.004317	0.003850	0.003474	0.003165	0.002906	0.002687	0.002498	0.002334	0.002191	0.002064	0.001950	0.001849	0.654666	0.209444
5672	4	0.010331	0.008355	0.140814	0.006046	0.794577	0.004738	0.004275	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.002540	0.002400	0.002276	0.002163	0.002061
5673	16	0.006715	0.005430	0.004560	0.003930	0.003454	0.003080	0.002779	0.002532	0.185089	0.002150	0.001999	0.001868	0.276797	0.001651	0.001560	0.001479	0.493587	0.001340
5674	13	0.007456	0.006033	0.005066	0.004367	0.003837	0.003422	0.003088	0.002813	0.002583	0.002388	0.002221	0.002075	0.035940	0.912283	0.001734	0.001644	0.001562	0.001489
5675	8	0.231469	0.013574	0.011399	0.009825	0.008633	0.007699	0.006948	0.006330	0.666112	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
5676	6	0.009596	0.007758	0.006515	0.005615	0.004934	0.004400	0.497688	0.003617	0.003322	0.003071	0.194568	0.002668	0.002504	0.002359	0.002229	0.002113	0.245129	0.001914
5677	15	0.006714	0.005430	0.004560	0.003930	0.109359	0.003080	0.002779	0.002532	0.141514	0.002149	0.001999	0.001867	0.001752	0.001651	0.001560	0.706378	0.001406	0.001340
5678	2	0.014909	0.012065	0.554066	0.008734	0.007674	0.006844	0.006176	0.005626	0.005167	0.004777	0.004441	0.004150	0.003894	0.348620	0.003467	0.003287	0.003125	0.002978
5679	13	0.005592	0.004525	0.003800	0.003275	0.002878	0.002566	0.002316	0.002110	0.001938	0.001791	0.001665	0.001556	0.001460	0.759172	0.001300	0.001233	0.201707	0.001117
5680	13	0.005621	0.004525	0.003800	0.003275	0.002878	0.002567	0.002316	0.002110	0.124687	0.001791	0.001666	0.001556	0.001460	0.590386	0.097195	0.001233	0.151818	0.001117
5681	8	0.033566	0.027153	0.022799	0.019651	0.017267	0.263848	0.013895	0.012659	0.513142	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
5682	13	0.005835	0.004722	0.003966	0.003418	0.003003	0.002678	0.002417	0.002202	0.002022	0.001869	0.001738	0.001624	0.001524	0.557464	0.001357	0.401775	0.001223	0.001165
5683	9	0.092146	0.087015	0.007015	0.006046	0.005313	0.004738	0.004275	0.003895	0.003577	0.765896	0.003075	0.002873	0.002696	0.002540	0.002400	0.002276	0.002163	0.002061
5684	11	0.004335	0.003504	0.148503	0.057207	0.002228	0.001987	0.001793	0.001633	0.001500	0.001387	0.001289	0.735920	0.001131	0.001065	0.033791	0.000954	0.000907	0.000865
5685	10	0.013424	0.010859	0.009120	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.431091	0.477195	0.003735	0.003505	0.003302	0.003121	0.002959	0.002812	0.002680
5686	13	0.006394	0.005171	0.004343	0.003743	0.003289	0.002933	0.002647	0.002411	0.002214	0.002047	0.001903	0.001779	0.001669	0.585026	0.001486	0.370329	0.001339	0.001276
5687	12	0.009589	0.007757	0.006514	0.005614	0.238396	0.129988	0.003970	0.003617	0.003321	0.003071	0.002855	0.002668	0.572017	0.002358	0.002229	0.002113	0.002009	0.001914
5688	14	0.067090	0.054293	0.045595	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.515601	0.014792	0.014061	0.013399
5689	7	0.022413	0.171575	0.015205	0.013105	0.011515	0.010269	0.009267	0.688199	0.007753	0.007167	0.006664	0.006227	0.005844	0.005505	0.005203	0.004933	0.004689	0.004468
5690	8	0.019171	0.159714	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.437008	0.006142	0.288276	0.005336	0.005007	0.004717	0.004458	0.004227	0.004018	0.003829
5691	15	0.006403	0.005172	0.344546	0.003743	0.003289	0.002933	0.002647	0.002411	0.002214	0.002047	0.001903	0.001779	0.001669	0.001572	0.001486	0.613569	0.001339	0.001276
5692	8	0.181022	0.004525	0.090078	0.003275	0.002878	0.048792	0.002316	0.002110	0.652332	0.001791	0.001666	0.001556	0.001460	0.001376	0.001300	0.001233	0.001172	0.001117
5693	12	0.005164	0.004177	0.003508	0.003023	0.002656	0.002369	0.002138	0.001948	0.001789	0.001653	0.001537	0.001436	0.842483	0.001270	0.001200	0.121536	0.001082	0.001031
5694	16	0.009585	0.007756	0.006514	0.005614	0.004933	0.004399	0.003970	0.003617	0.003321	0.003071	0.002855	0.002668	0.002503	0.137318	0.002229	0.002113	0.795618	0.001914
5695	15	0.009630	0.007760	0.122997	0.005615	0.004933	0.004400	0.003970	0.093872	0.003322	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.723893	0.002009	0.001914
5696	8	0.013426	0.010862	0.009120	0.007860	0.006907	0.006159	0.005558	0.005064	0.904634	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002959	0.002812	0.002680
5697	0	0.450291	0.013576	0.011400	0.009826	0.008634	0.007699	0.448419	0.006330	0.005813	0.005374	0.004997	0.004669	0.004381	0.004127	0.003901	0.003698	0.003516	0.003350
5698	12	0.005374	0.004345	0.003648	0.111779	0.253456	0.124250	0.002223	0.002026	0.001860	0.001720	0.001599	0.001494	0.480277	0.001321	0.001248	0.001183	0.001125	0.001072
5699	8	0.019185	0.015517	0.013027	0.011229	0.009867	0.008799	0.007940	0.007234	0.863763	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
5700	11	0.007066	0.005716	0.004800	0.004137	0.123264	0.003242	0.002925	0.002665	0.125123	0.002263	0.002104	0.707024	0.001845	0.001738	0.001642	0.001557	0.001480	0.001410
5701	12	0.004638	0.050033	0.003145	0.002710	0.119769	0.059489	0.001917	0.001746	0.001603	0.001482	0.001378	0.001288	0.745673	0.001139	0.001076	0.001020	0.000970	0.000924
5702	4	0.026837	0.021719	0.018239	0.015721	0.813806	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
5703	0	0.711386	0.036199	0.030398	0.026200	0.023022	0.020531	0.018526	0.016878	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
5704	15	0.011186	0.009056	0.007600	0.006550	0.005756	0.005133	0.004632	0.004220	0.003875	0.003583	0.003331	0.003112	0.002921	0.002751	0.002601	0.919116	0.002344	0.002233
5705	11	0.003955	0.003194	0.002682	0.002312	0.002031	0.001812	0.001635	0.001489	0.001368	0.001264	0.001176	0.702979	0.001031	0.000971	0.000918	0.053696	0.216698	0.000788
5706	13	0.064079	0.004528	0.003800	0.003275	0.002878	0.002566	0.002316	0.002110	0.001938	0.001791	0.001665	0.001556	0.001460	0.901216	0.001300	0.001233	0.001172	0.001117
5707	12	0.009599	0.007758	0.006515	0.005615	0.004933	0.004400	0.003970	0.003617	0.003321	0.003071	0.002855	0.002668	0.931055	0.002358	0.002229	0.002113	0.002009	0.001914
5708	11	0.004486	0.003623	0.005330	0.002620	0.002302	0.002053	0.001853	0.001688	0.001550	0.001433	0.001332	0.716851	0.001168	0.249852	0.001040	0.000986	0.000937	0.000893
5709	16	0.004473	0.003620	0.245473	0.002620	0.002302	0.002053	0.001853	0.001688	0.001550	0.001433	0.001332	0.001245	0.128706	0.226169	0.001040	0.000986	0.372562	0.000893
5710	15	0.014926	0.012078	0.010134	0.008734	0.007674	0.006844	0.006176	0.005627	0.005167	0.004777	0.004441	0.004150	0.003895	0.003669	0.003468	0.500879	0.394385	0.002978
5711	15	0.004632	0.003745	0.003145	0.002711	0.002382	0.002124	0.001917	0.001746	0.001604	0.001482	0.001378	0.235609	0.001209	0.001139	0.318068	0.415217	0.000970	0.000924
5712	8	0.004982	0.004022	0.003378	0.081115	0.218935	0.051942	0.002059	0.001875	0.294813	0.001592	0.001480	0.001383	0.227089	0.001223	0.001156	0.001096	0.100866	0.000993
5713	3	0.005595	0.004526	0.003801	0.515940	0.089235	0.073382	0.002316	0.048013	0.001938	0.001791	0.001666	0.001556	0.001461	0.001376	0.001300	0.001233	0.243754	0.001117
5714	11	0.005607	0.004525	0.003801	0.003275	0.002878	0.002567	0.002316	0.002110	0.001938	0.001791	0.001666	0.398137	0.001460	0.274292	0.001300	0.290049	0.001172	0.001117
5715	10	0.005600	0.004526	0.003800	0.003275	0.002878	0.002567	0.177111	0.002110	0.001938	0.325105	0.381630	0.081803	0.001460	0.001376	0.001300	0.001233	0.001172	0.001117
5716	12	0.010330	0.008353	0.007015	0.006046	0.005313	0.004738	0.004275	0.003895	0.003577	0.003307	0.003075	0.002873	0.925763	0.002540	0.002400	0.002276	0.002163	0.002061
5717	12	0.007895	0.006388	0.005364	0.267911	0.004063	0.003623	0.003269	0.002979	0.002735	0.002529	0.002351	0.002197	0.679946	0.001942	0.001836	0.001740	0.001654	0.001576
5718	4	0.013458	0.303644	0.009120	0.127889	0.396079	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.100927	0.002812	0.002680
5719	15	0.006711	0.005430	0.004560	0.003930	0.003453	0.003080	0.002779	0.002532	0.002325	0.002150	0.001999	0.001867	0.001752	0.216961	0.001560	0.736163	0.001406	0.001340
5720	3	0.082627	0.006787	0.005700	0.373508	0.292656	0.003850	0.075383	0.137577	0.002906	0.002687	0.002498	0.002334	0.002191	0.002064	0.001950	0.001849	0.001758	0.001675
5721	4	0.022371	0.185460	0.015199	0.013100	0.392619	0.126238	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.174723	0.005503	0.005201	0.004931	0.004687	0.004466
5722	0	0.585640	0.018100	0.015199	0.013100	0.011511	0.010266	0.009263	0.008439	0.277800	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004467
5723	8	0.100007	0.009053	0.007600	0.317270	0.005756	0.005133	0.004632	0.004220	0.520989	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
5724	16	0.068963	0.006389	0.005365	0.004624	0.004063	0.003623	0.003269	0.002979	0.002735	0.002529	0.002351	0.002197	0.002062	0.001942	0.001836	0.001740	0.881757	0.001576
5725	4	0.044794	0.036208	0.030399	0.026200	0.355088	0.020531	0.018526	0.016879	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.344917	0.009861	0.009374	0.008933
5726	15	0.004974	0.004023	0.048397	0.002911	0.073498	0.002281	0.002059	0.001875	0.123485	0.001592	0.001480	0.245655	0.001298	0.001223	0.001156	0.482057	0.001042	0.000993
5727	6	0.011211	0.009054	0.007600	0.006551	0.005756	0.005133	0.750108	0.004220	0.003875	0.003583	0.003331	0.003113	0.002921	0.002751	0.002601	0.002466	0.173495	0.002233
5728	2	0.010336	0.008356	0.646656	0.006046	0.005313	0.004738	0.004275	0.003895	0.286993	0.003307	0.003075	0.002873	0.002696	0.002540	0.002400	0.002276	0.002163	0.002061
5729	15	0.136352	0.003879	0.003257	0.002807	0.002467	0.002200	0.001985	0.001808	0.001661	0.001535	0.001428	0.001334	0.001252	0.001179	0.001115	0.833780	0.001004	0.000957
5730	8	0.044904	0.036211	0.030397	0.026200	0.023021	0.020531	0.018526	0.016878	0.681971	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
5731	0	0.913411	0.010861	0.009120	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002959	0.002812	0.002680
5732	8	0.007078	0.005717	0.004800	0.050705	0.003635	0.003242	0.002926	0.002665	0.382137	0.002263	0.256986	0.168726	0.001845	0.001738	0.101088	0.001557	0.001480	0.001411
5733	13	0.005838	0.004723	0.003965	0.003418	0.003003	0.002678	0.002417	0.002202	0.002022	0.001869	0.001738	0.001624	0.001524	0.676206	0.001357	0.283030	0.001223	0.001165
5734	6	0.005368	0.004344	0.003648	0.003144	0.002763	0.002464	0.670892	0.002026	0.001860	0.001720	0.001599	0.001494	0.001402	0.001321	0.001248	0.292512	0.001125	0.001072
5735	16	0.056701	0.004344	0.003648	0.003144	0.002763	0.002464	0.002223	0.002026	0.001860	0.001720	0.001599	0.001494	0.001402	0.001321	0.001248	0.138599	0.772372	0.001072
5736	12	0.007894	0.006388	0.005366	0.004624	0.004063	0.003623	0.003269	0.002979	0.002735	0.002529	0.002351	0.002197	0.943233	0.001942	0.001836	0.001740	0.001654	0.001576
5737	9	0.067093	0.054295	0.045597	0.039301	0.034533	0.030797	0.027790	0.025318	0.023250	0.521475	0.019985	0.018674	0.017525	0.016508	0.015603	0.014792	0.014062	0.013400
5738	8	0.311999	0.009873	0.008290	0.007146	0.006279	0.005600	0.005053	0.004603	0.362349	0.255072	0.003634	0.003395	0.003186	0.003002	0.002837	0.002690	0.002557	0.002436
5739	10	0.223892	0.027149	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.569638	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
5740	5	0.019173	0.345407	0.013028	0.011229	0.009867	0.536035	0.007940	0.007234	0.006643	0.006142	0.005710	0.005336	0.005007	0.004717	0.004458	0.004227	0.004018	0.003829
5741	11	0.008392	0.006788	0.005700	0.004913	0.004317	0.003850	0.003474	0.003165	0.002906	0.002687	0.002498	0.783750	0.002191	0.002064	0.158023	0.001849	0.001758	0.001675
5742	16	0.008398	0.006791	0.005701	0.004913	0.004317	0.003850	0.003474	0.003165	0.434265	0.002687	0.002498	0.002334	0.002191	0.002064	0.001951	0.001849	0.507877	0.001675
5743	4	0.212979	0.015519	0.013029	0.011230	0.341757	0.008800	0.007941	0.007234	0.006643	0.006142	0.337135	0.005336	0.005007	0.004717	0.004458	0.004227	0.004018	0.003829
5744	15	0.005603	0.004526	0.003800	0.104069	0.002878	0.103206	0.002316	0.002110	0.001938	0.001791	0.001666	0.001556	0.001460	0.001376	0.181036	0.578381	0.001172	0.001117
5745	14	0.004795	0.003878	0.003257	0.002807	0.002467	0.002200	0.269510	0.001809	0.001661	0.001535	0.001428	0.001334	0.001252	0.001179	0.466226	0.232701	0.001004	0.000957
5746	16	0.290623	0.003879	0.003257	0.119740	0.002467	0.002200	0.001985	0.001809	0.001661	0.001535	0.001428	0.001334	0.001252	0.001179	0.001115	0.001057	0.562523	0.000957
5747	15	0.010335	0.008355	0.007015	0.006046	0.005313	0.004738	0.004275	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.002540	0.002401	0.925334	0.002163	0.002062
5748	6	0.009606	0.413558	0.006515	0.005615	0.004934	0.004400	0.441271	0.089056	0.003322	0.003071	0.002855	0.002668	0.002504	0.002359	0.002229	0.002113	0.002009	0.001914
5749	10	0.033567	0.027149	0.022799	0.019651	0.017267	0.015398	0.013895	0.012659	0.011625	0.010747	0.759962	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
5750	15	0.005592	0.004525	0.003801	0.003275	0.173907	0.002567	0.002316	0.002110	0.001938	0.001791	0.001666	0.001556	0.001460	0.186969	0.001300	0.312468	0.291642	0.001117
5751	16	0.012215	0.279993	0.127969	0.007146	0.202514	0.005600	0.005053	0.004603	0.004227	0.003908	0.003634	0.003395	0.003186	0.003002	0.002837	0.002690	0.325592	0.002436
5752	16	0.009608	0.162908	0.006514	0.173378	0.004934	0.157729	0.003970	0.003617	0.003322	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.454308	0.001914
5753	0	0.567068	0.054313	0.045595	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
5754	15	0.005605	0.004525	0.003800	0.003275	0.002878	0.002567	0.002316	0.002110	0.001938	0.001791	0.001666	0.001556	0.001460	0.105815	0.001300	0.855109	0.001172	0.001117
5755	16	0.006393	0.005171	0.435471	0.003743	0.003289	0.002933	0.002647	0.002411	0.002214	0.002047	0.001903	0.001779	0.001669	0.001572	0.001486	0.001409	0.522586	0.001276
5756	7	0.013451	0.010865	0.165430	0.007860	0.006907	0.006159	0.005558	0.406944	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002959	0.344578	0.002680
5757	15	0.004795	0.003878	0.003257	0.002807	0.002467	0.002200	0.001985	0.001808	0.001661	0.001535	0.001428	0.001334	0.001252	0.001179	0.001115	0.965337	0.001004	0.000957
5758	3	0.019222	0.157805	0.013028	0.297702	0.009867	0.008799	0.007940	0.007234	0.006643	0.006141	0.005710	0.005335	0.005007	0.150125	0.004458	0.004226	0.004018	0.286740
5759	8	0.290302	0.009050	0.176909	0.006550	0.005756	0.005133	0.004632	0.004220	0.472108	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
5760	12	0.005389	0.004345	0.003649	0.003144	0.002763	0.002464	0.002223	0.002026	0.001860	0.001720	0.001599	0.001494	0.557220	0.098978	0.307746	0.001183	0.001125	0.001072
5761	16	0.004986	0.004022	0.003378	0.002911	0.168829	0.002281	0.002059	0.001875	0.249742	0.001592	0.001480	0.246880	0.001298	0.001223	0.044589	0.001096	0.260765	0.000993
5762	15	0.007067	0.005718	0.004800	0.004137	0.003635	0.419087	0.002925	0.002665	0.002448	0.002263	0.002104	0.001966	0.001845	0.001738	0.001643	0.533069	0.001480	0.001411
5763	15	0.006413	0.005172	0.004344	0.003744	0.102058	0.002933	0.002647	0.002412	0.097424	0.002047	0.001904	0.001779	0.001669	0.001572	0.154347	0.606919	0.001339	0.001276
5764	16	0.004798	0.003879	0.003257	0.002807	0.002467	0.002200	0.001985	0.037181	0.044666	0.001535	0.001428	0.001334	0.001252	0.001179	0.001115	0.112501	0.775459	0.000957
5765	14	0.044726	0.036195	0.030397	0.026200	0.023021	0.020531	0.018526	0.016878	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.677067	0.009861	0.009374	0.008933
5766	5	0.033548	0.027147	0.022798	0.019650	0.017266	0.765392	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
5767	11	0.008407	0.006789	0.203950	0.004913	0.004317	0.003850	0.003474	0.003165	0.002906	0.002687	0.002498	0.741559	0.002191	0.002064	0.001950	0.001849	0.001758	0.001675
5768	15	0.006710	0.005430	0.004560	0.003930	0.003453	0.003080	0.002779	0.002532	0.002325	0.002149	0.001999	0.001867	0.001752	0.232739	0.001560	0.720388	0.001406	0.001340
5769	13	0.007900	0.006388	0.005365	0.004624	0.004063	0.003623	0.003269	0.002979	0.002735	0.002529	0.002351	0.002197	0.002062	0.680092	0.001836	0.001740	0.264671	0.001576
5770	6	0.005379	0.004345	0.003648	0.287948	0.002763	0.002464	0.471714	0.002026	0.001860	0.001720	0.207289	0.001494	0.001402	0.001321	0.001248	0.001183	0.001125	0.001072
5771	8	0.007474	0.006035	0.005067	0.004367	0.181612	0.003422	0.003088	0.218224	0.314343	0.002389	0.002221	0.002075	0.001947	0.241305	0.001734	0.001644	0.001563	0.001489
5772	11	0.006397	0.005171	0.004343	0.003743	0.107765	0.002933	0.090057	0.002411	0.002214	0.002047	0.001903	0.688694	0.001669	0.001572	0.075054	0.001409	0.001339	0.001276
5773	2	0.278482	0.021733	0.566570	0.015721	0.013814	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
5774	4	0.022365	0.018099	0.015199	0.013100	0.844839	0.010265	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004466
5775	0	0.532346	0.163285	0.006515	0.005615	0.004933	0.004400	0.003970	0.003617	0.003322	0.074263	0.002855	0.002668	0.002504	0.002358	0.002229	0.181198	0.002009	0.001914
5776	14	0.019203	0.328973	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.006643	0.006141	0.005710	0.005335	0.208076	0.004717	0.345034	0.004226	0.004018	0.003828
5777	12	0.009585	0.007757	0.006514	0.005614	0.004933	0.004399	0.003970	0.003617	0.003321	0.003071	0.002855	0.002668	0.931072	0.002358	0.002229	0.002113	0.002009	0.001914
5778	6	0.009587	0.007758	0.006515	0.079153	0.146002	0.004400	0.320578	0.003617	0.210702	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.191881
5779	17	0.009620	0.007757	0.006514	0.005615	0.004934	0.004400	0.003970	0.003617	0.003322	0.090379	0.400727	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.445264
5780	8	0.012215	0.009876	0.008291	0.007146	0.006279	0.005599	0.005053	0.004603	0.477235	0.003908	0.003634	0.439455	0.003186	0.003001	0.002837	0.002690	0.002557	0.002436
5781	12	0.009592	0.007757	0.006514	0.005614	0.004933	0.004399	0.003970	0.003617	0.003321	0.003071	0.002855	0.002668	0.931066	0.002358	0.002229	0.002113	0.002009	0.001914
5782	15	0.010323	0.008355	0.007016	0.006046	0.005313	0.004738	0.004275	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.417532	0.002400	0.510354	0.002163	0.002061
5783	8	0.287574	0.152643	0.008291	0.007146	0.006279	0.207880	0.005053	0.004603	0.292886	0.003908	0.003634	0.003395	0.003186	0.003002	0.002837	0.002690	0.002557	0.002436
5784	10	0.106269	0.083732	0.005067	0.063927	0.203240	0.233532	0.003088	0.002813	0.002583	0.002388	0.281076	0.002075	0.001947	0.001834	0.001734	0.001644	0.001562	0.001489
5785	9	0.093913	0.007760	0.006514	0.005615	0.285554	0.004400	0.003970	0.003617	0.003322	0.566685	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.001914
5786	5	0.008968	0.007241	0.006080	0.123746	0.161588	0.572235	0.003705	0.003376	0.003100	0.002866	0.002665	0.092179	0.002337	0.002201	0.002080	0.001972	0.001875	0.001787
